Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2019;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
22.07.2018;16 - 17;503,93;504,13;504,13;504,13;504,13;504,13;504,13;504,13;504,13;504,13;504,13;504,13;504,13;504,13;504,13;504,13;504,13
22.07.2018;17 - 18;505,37;505,47;505,47;505,47;505,47;505,47;505,47;505,47;505,47;505,47;505,47;505,47;505,47;505,47;505,47;505,47;505,47
22.07.2018;18 - 19;507,1;509,11;509,11;509,11;509,11;509,11;501,73;509,11;509,11;509,11;509,11;509,11;509,11;509,11;509,11;509,11;509,11
22.07.2018;19 - 20;526,93;528,27;528,27;528,27;528,27;528,27;528,27;528,27;528,27;528,27;528,27;528,27;528,27;511,5;528,27;528,27;528,27
22.07.2018;20 - 21;537,27;538,33;538,33;538,33;538,33;538,33;545,61;545,61;538,33;538,33;538,33;538,33;538,33;511,6;538,33;538,33;538,33
22.07.2018;21 - 22;542,16;544,65;544,65;544,65;544,65;544,65;544,65;544,65;544,65;544,65;544,65;544,65;544,65;511,12;544,65;544,65;544,65
22.07.2018;22 - 23;537,56;538,81;538,81;538,81;538,81;538,81;543,98;538,81;538,81;538,81;538,81;538,81;538,81;513,9;538,81;538,81;538,81
22.07.2018;23 - 00;510,54;511,41;511,41;511,41;511,41;511,41;506,33;511,41;511,41;511,41;511,41;511,41;511,41;511,41;511,41;511,41;511,41
23.07.2018;00 - 01;495,98;496,37;496,37;496,37;496,37;496,37;496,37;496,37;496,37;496,37;496,37;496,37;496,37;496,37;496,37;496,37;496,37
23.07.2018;01 - 02;480,75;480,94;480,94;480,94;480,94;480,94;480,94;480,94;480,94;480,94;480,94;480,94;480,94;480,94;480,94;480,94;480,94
23.07.2018;02 - 03;459,1;459,38;459,38;459,38;459,38;459,38;459,38;459,38;459,38;459,38;459,38;459,38;459,38;459,38;459,38;459,38;459,38
23.07.2018;03 - 04;451,15;451,24;451,24;451,24;451,24;451,24;451,24;451,24;451,24;451,24;451,24;451,24;451,24;451,24;451,24;451,24;451,24
23.07.2018;04 - 05;440,89;438,6;438,6;438,6;438,6;438,6;428,06;438,6;442,14;442,14;442,14;442,14;442,14;442,14;438,6;438,6;438,6
23.07.2018;05 - 06;481,13;481,23;481,23;481,23;481,23;481,23;454,59;481,23;481,23;481,23;481,23;481,23;481,23;481,23;481,23;481,23;481,23
23.07.2018;06 - 07;513,8;513,61;513,61;513,61;513,61;513,61;508,34;513,61;513,61;513,61;513,61;513,61;513,61;513,61;513,61;513,61;513,61
23.07.2018;07 - 08;538,42;540,44;540,44;540,44;551,26;551,26;564,77;559,5;540,44;536,8;536,8;540,44;540,44;529,32;551,26;551,26;551,26
23.07.2018;08 - 09;547,53;556,15;556,15;556,15;574,26;574,26;574,26;574,26;556,15;541,3;541,3;548,77;548,77;529,13;574,26;574,26;574,26
23.07.2018;09 - 10;551,45;565,63;565,63;565,63;565,73;598,11;565,73;565,73;565,63;537,75;537,75;548,39;548,39;529,04;598,11;598,11;598,11
23.07.2018;10 - 11;550,97;555,67;555,67;555,67;561,23;605,58;555,57;954,6;555,67;537,66;537,66;548;548;529,71;605,58;605,58;605,58
23.07.2018;11 - 12;550,3;555,48;555,48;555,48;569,08;598,3;555,48;881,98;555,48;537,18;537,18;548,2;548,2;529,9;598,3;598,3;598,3
23.07.2018;12 - 13;543,41;550,3;550,3;550,3;562,18;603,67;548,68;867,32;550,3;531,14;531,14;548,58;548,58;528,65;603,67;603,67;603,67
23.07.2018;13 - 14;538,42;544,75;544,75;544,75;544,75;584,31;544,75;544,75;544,75;530,18;530,18;544,75;544,75;527,69;584,31;584,7;584,7
23.07.2018;14 - 15;536,12;542,35;542,35;542,35;542,35;570,04;529,42;542,35;542,35;529,42;529,42;542,35;542,35;526,64;570,04;594,28;594,28
23.07.2018;15 - 16;536,7;541,87;541,87;541,87;541,87;587;528,84;541,87;541,87;528,84;528,84;541,87;541,87;529,32;587;587;587
23.07.2018;16 - 17;536,32;542,64;542,64;542,64;542,64;556,44;534,78;542,64;542,64;529,99;529,99;542,64;542,64;527,21;556,44;556,44;556,44
23.07.2018;17 - 18;542,93;554,81;554,81;554,81;554,81;560,17;554,81;554,81;554,81;534,21;534,21;549,44;549,44;528,94;560,17;560,17;560,17
23.07.2018;18 - 19;545,23;563,33;563,33;563,33;563,33;563,33;573,97;573,97;563,33;534,5;534,5;547,33;547,33;526,83;563,33;563,33;563,33
23.07.2018;19 - 20;544,36;555,86;555,86;555,86;574,54;555,86;588,72;588,72;555,86;534,69;534,69;548,58;548,58;525,3;555,86;574,54;574,54
23.07.2018;20 - 21;540,44;546,18;546,18;546,18;561,99;546,18;575,79;575,79;546,18;535,45;535,45;546,18;546,18;525,39;546,18;561,99;561,99
23.07.2018;21 - 22;539,48;544,36;544,36;544,36;551,84;544,36;565,44;565,44;544,36;535,84;535,84;541,2;541,2;524,53;544,36;551,84;551,84
23.07.2018;22 - 23;537,47;537,47;537,47;537,47;537,47;537,47;555,48;555,48;537,47;537,47;537,47;537,47;537,47;526,26;537,47;537,47;537,47
23.07.2018;23 - 00;516,58;516,87;516,87;516,87;516,87;516,87;516,87;516,87;516,87;516,87;516,87;516,87;516,87;516,87;516,87;516,87;516,87
24.07.2018;00 - 01;502,01;502,01;502,01;502,01;502,01;502,01;485,97;502,01;502,01;502,01;502,01;502,01;502,01;502,01;502,01;502,01;502,01
24.07.2018;01 - 02;485,58;480,9;480,9;480,9;480,9;480,9;453,4;480,9;486,54;486,54;486,54;480,9;480,9;480,9;480,9;480,9;480,9
24.07.2018;02 - 03;473,45;473,45;473,45;473,45;473,45;473,45;473,45;473,45;473,45;473,45;473,45;473,45;473,45;473,45;473,45;473,45;473,45
24.07.2018;03 - 04;468,77;468,77;468,77;468,77;468,77;468,77;468,77;468,77;468,77;468,77;468,77;468,77;468,77;468,77;468,77;468,77;468,77
24.07.2018;04 - 05;460,08;460,08;460,08;460,08;460,08;460,08;444,8;460,08;460,08;460,08;460,08;460,08;460,08;460,08;460,08;460,08;460,08
24.07.2018;05 - 06;485,87;485,87;485,87;485,87;485,87;485,87;452,92;485,87;485,87;485,87;485,87;485,87;485,87;485,87;485,87;485,87;485,87
24.07.2018;06 - 07;516,24;515,48;515,48;515,48;515,48;515,48;515,48;515,48;515,48;515,48;515,48;515,48;515,48;515,48;515,48;515,48;515,48
24.07.2018;07 - 08;532,86;530,86;530,86;530,86;579,09;579,09;579,09;579,09;530,86;530,86;530,86;530,86;530,86;519,2;579,09;579,09;579,09
24.07.2018;08 - 09;538,5;554,07;554,07;593,51;600,77;597,43;600,77;600,77;593,51;529,42;529,42;536,78;536,78;519,3;597,43;600,77;600,77
24.07.2018;09 - 10;539,74;551,96;551,96;585,68;585,68;592,84;585,68;585,68;585,68;529,42;529,42;540,88;540,88;519,49;592,84;592,84;592,84
24.07.2018;10 - 11;538,78;554,07;554,07;568,96;568,96;592,37;568,96;568,96;568,96;529,33;529,33;545,18;545,18;519,59;592,37;592,37;592,37
24.07.2018;11 - 12;541,27;558,36;558,36;558,36;558,36;592,46;558,36;558,36;558,36;529,42;529,42;546,71;546,71;519,49;592,46;592,46;592,46
24.07.2018;12 - 13;535,25;548,62;548,62;548,62;548,62;593,13;548,33;548,62;548,62;529,33;529,33;547,47;547,47;519,39;593,13;593,13;593,13
24.07.2018;13 - 14;532,86;541,74;541,74;541,74;541,74;592,27;528,75;541,74;541,74;528,75;528,75;537,92;537,92;519,3;592,27;592,27;592,27
24.07.2018;14 - 15;532,86;544,7;544,7;544,7;544,7;592,17;534,1;544,7;544,7;528,56;528,56;541,84;541,84;519,2;592,17;592,17;592,17
24.07.2018;15 - 16;534,2;550,82;550,82;550,82;550,82;572,59;550,82;550,82;550,82;528,66;528,66;544,42;544,42;519,11;572,59;572,59;572,59
24.07.2018;16 - 17;537,35;555,78;555,78;555,78;555,78;555,78;555,78;555,78;555,78;528,56;528,56;542,79;542,79;519,3;555,78;555,78;555,78
24.07.2018;17 - 18;536,78;549,29;549,29;590,84;590,84;590,84;590,84;590,84;590,84;528,47;528,47;544,13;544,13;518,25;590,84;590,84;590,84
24.07.2018;18 - 19;541,36;547,38;547,38;598,19;598,19;598,19;612,9;612,9;598,19;528,75;528,75;541,46;541,46;518,63;598,19;598,19;598,19
24.07.2018;19 - 20;541,46;545,18;545,18;603,06;610,7;610,7;625,7;625,7;603,06;528,66;528,66;543,46;543,46;518,63;610,7;610,7;610,7
24.07.2018;20 - 21;534,87;544,9;544,9;553,68;598,67;553,68;613,38;613,38;553,68;528,56;528,56;543,27;543,27;518,25;553,68;598,67;598,67
24.07.2018;21 - 22;533,24;541,27;541,27;541,27;595,61;541,27;610,23;610,23;541,27;531,05;531,05;534,39;534,39;515,96;541,27;595,61;595,61
24.07.2018;22 - 23;532,57;538,59;538,59;538,59;551,49;538,59;577,27;577,27;538,59;531,72;531,72;538,59;538,59;517,1;538,59;551,49;551,49
24.07.2018;23 - 00;519,49;520,25;520,25;520,25;520,25;520,25;524,46;524,46;520,25;520,25;520,25;520,25;520,25;514,43;520,25;520,25;520,25
25.07.2018;00 - 01;512,86;513,63;513,63;513,63;513,63;513,63;513,63;513,63;513,63;513,63;513,63;513,63;513,63;506,83;513,63;513,63;513,63
25.07.2018;01 - 02;493,52;493,81;493,81;493,81;493,81;493,81;485,09;493,81;493,81;493,81;493,81;493,81;493,81;493,81;493,81;493,81;493,81
25.07.2018;02 - 03;483,56;482,8;482,8;482,8;482,8;482,8;469,97;482,8;485,48;485,48;485,48;482,8;482,8;482,8;482,8;482,8;482,8
25.07.2018;03 - 04;481,46;481,74;481,74;481,74;481,74;481,74;481,74;481,74;481,74;481,74;481,74;481,74;481,74;481,74;481,74;481,74;481,74
25.07.2018;04 - 05;478,97;478,97;478,97;478,97;478,97;478,97;467,48;478,97;480,98;480,98;480,98;478,97;478,97;478,97;478,97;478,97;478,97
25.07.2018;05 - 06;492,37;492,56;492,56;492,56;492,56;492,56;476,76;492,56;492,56;492,56;492,56;492,56;492,56;492,56;492,56;492,56;492,56
25.07.2018;06 - 07;521,58;521,19;521,19;521,19;521,19;521,19;533,45;521,19;521,19;521,19;521,19;521,19;521,19;504,53;521,19;521,19;521,19
25.07.2018;07 - 08;530,77;525,98;525,98;525,98;602,87;594,06;602,87;602,87;525,98;525,98;525,98;525,98;525,98;508,27;594,06;602,87;602,87
25.07.2018;08 - 09;532,01;530,87;530,87;530,87;622,41;622,41;622,41;622,41;530,87;525,31;525,31;530,87;530,87;508,84;622,41;622,41;622,41
25.07.2018;09 - 10;535,37;539,48;539,48;539,48;638,4;630,16;623,08;638,4;539,48;525,22;525,22;539,48;539,48;511,71;630,16;638,4;638,4
25.07.2018;10 - 11;538,24;543,41;543,41;574,82;622,79;622,79;602,59;622,79;574,82;525,41;525,41;543,22;543,22;515,64;622,79;622,79;622,79
25.07.2018;11 - 12;542,36;548,01;548,01;575,39;670,76;628,63;588,22;670,76;575,39;525,5;525,5;544,18;544,18;515,74;628,63;670,76;670,76
25.07.2018;12 - 13;542,84;550,69;550,69;561,7;678,9;627,2;561,7;678,9;561,7;526,17;526,17;548,29;548,29;515,64;627,2;678,9;678,9
25.07.2018;13 - 14;536,42;538,81;538,81;538,81;672,39;629,68;538,81;672,39;538,81;525,89;525,89;538,81;538,81;515,35;629,68;672,39;672,39
25.07.2018;14 - 15;535,17;540,25;540,25;540,25;611,2;611,2;540,25;611,2;540,25;525,79;525,79;540,25;540,25;515,07;611,2;611,2;611,2
25.07.2018;15 - 16;537,76;552,51;552,51;554,9;594,73;594,73;554,9;594,73;554,9;525,79;525,79;540,73;540,73;514,78;594,73;594,73;594,73
25.07.2018;16 - 17;533,07;543,41;543,41;543,41;573,67;573,67;559,88;573,67;543,41;525,5;525,5;537,95;537,95;511,91;573,67;573,67;573,67
25.07.2018;17 - 18;532,88;534,5;534,5;534,5;595,4;587,07;587,94;595,4;534,5;525,5;525,5;534,5;534,5;514,4;587,07;595,4;595,4
25.07.2018;18 - 19;531,73;533,36;533,36;533,36;630,07;564,09;630,07;630,07;533,36;525,6;525,6;533,36;533,36;508,17;564,09;630,07;630,07
25.07.2018;19 - 20;531,73;532,11;532,11;532,11;640,6;555;640,6;640,6;532,11;525,6;525,6;532,11;532,11;507,41;555;640,6;640,6
25.07.2018;20 - 21;528,95;528,76;528,76;528,76;626,72;528,76;626,72;626,72;528,76;525,69;525,69;528,76;528,76;507,31;528,76;626,72;626,72
25.07.2018;21 - 22;529,05;529,14;529,14;529,14;616,37;529,14;616,37;616,37;529,14;529,14;529,14;529,14;529,14;506,93;529,14;616,37;616,37
25.07.2018;22 - 23;527,51;531,54;531,54;531,54;579,7;531,54;593,87;593,87;531,54;527,8;527,8;531,54;531,54;507,88;531,54;579,7;579,7
25.07.2018;23 - 00;520,24;521,19;521,19;521,19;521,19;521,19;521,19;521,19;521,19;521,19;521,19;521,19;521,19;506,35;521,19;521,19;521,19
26.07.2018;00 - 01;493,3;493,39;493,39;493,39;493,39;493,39;477,64;493,39;493,39;493,39;493,39;493,39;493,39;493,39;493,39;493,39;493,39
26.07.2018;01 - 02;479,74;479,74;479,74;479,74;479,74;479,74;462,17;479,74;480,79;480,79;480,79;479,74;479,74;479,74;479,74;479,74;479,74
26.07.2018;02 - 03;468,56;468,56;468,56;468,56;468,56;468,56;453,57;468,56;468,56;468,56;468,56;468,56;468,56;468,56;468,56;468,56;468,56
26.07.2018;03 - 04;460,64;461,21;461,21;461,21;461,21;461,21;461,21;461,21;461,21;461,21;461,21;461,21;461,21;461,21;461,21;461,21;461,21
26.07.2018;04 - 05;455,01;453,48;453,48;453,48;453,48;453,48;442,59;453,48;457,2;457,2;457,2;453,48;453,48;453,48;453,48;453,48;453,48
26.07.2018;05 - 06;478,5;478,78;478,78;478,78;478,78;478,78;452,04;478,78;478,78;478,78;478,78;478,78;478,78;478,78;478,78;478,78;478,78
26.07.2018;06 - 07;509,91;511,53;511,53;511,53;511,53;511,53;499,22;511,53;511,53;511,53;511,53;511,53;511,53;504,28;511,53;511,53;511,53
26.07.2018;07 - 08;525;524,52;524,52;524,52;580,29;574,84;580,29;580,29;524,52;524,52;524,52;524,52;524,52;505,33;574,84;580,29;580,29
26.07.2018;08 - 09;526,43;529,01;529,01;529,01;626,98;582,39;611,89;626,98;529,01;523,38;523,38;523,38;523,38;505,9;582,39;626,98;626,98
26.07.2018;09 - 10;535,98;538,75;538,75;538,75;601,2;601,01;601,2;601,2;538,75;523,76;523,76;533,21;533,21;509,24;601,01;601,2;601,2
26.07.2018;10 - 11;540,37;551,83;551,83;551,83;586,97;586,97;572,93;586,97;551,83;523,95;523,95;540,95;540,95;509,43;586,97;586,97;586,97
26.07.2018;11 - 12;538,94;549,44;549,44;549,44;592,51;592,51;569,78;592,51;549,44;523,95;523,95;538,56;538,56;509,82;592,51;592,51;592,51
26.07.2018;12 - 13;534,07;542,09;542,09;542,09;580,29;599,58;500,65;580,29;542,09;523,85;523,85;528,44;528,44;509,43;599,58;599,58;599,58
26.07.2018;13 - 14;528,91;534,64;534,64;534,64;580,19;592,22;522,23;580,19;534,64;522,23;522,23;526,43;526,43;509,24;592,22;592,22;592,22
26.07.2018;14 - 15;528,91;541,61;541,61;541,61;569,88;569,88;522,42;569,88;541,61;522,42;522,42;526,62;526,62;509,15;569,88;569,88;569,88
26.07.2018;15 - 16;529,68;540,75;540,75;540,75;554,03;583,25;540,75;554,03;540,75;523,47;523,47;523,47;523,47;508,57;583,25;583,25;583,25
26.07.2018;16 - 17;526,81;534,45;534,45;534,45;542,47;553,55;529,49;542,47;534,45;523,38;523,38;523,38;523,38;505,81;553,55;553,55;553,55
26.07.2018;17 - 18;528,44;544,86;544,86;544,86;563,39;563,39;549,92;563,39;544,86;522,9;522,9;522,9;522,9;505,52;563,39;563,39;563,39
26.07.2018;18 - 19;528,53;542,57;542,57;542,57;582,48;582,48;582,48;582,48;542,57;522,61;522,61;522,61;522,61;505,14;582,48;582,48;582,48
26.07.2018;19 - 20;526,43;533,31;533,31;533,31;591,55;567,2;591,55;591,55;533,31;522,9;522,9;522,9;522,9;504,85;567,2;591,55;591,55
26.07.2018;20 - 21;524,52;530,25;530,25;530,25;578,76;530,25;578,76;578,76;530,25;522,8;522,8;522,8;522,8;504,56;530,25;578,76;578,76
26.07.2018;21 - 22;522,8;524,04;524,04;524,04;571,02;524,52;571,02;571,02;524,04;524,04;524,04;524,04;524,04;503,99;524,52;571,02;571,02
26.07.2018;22 - 23;517,65;518,7;518,7;518,7;518,7;518,7;518,7;518,7;518,7;518,7;518,7;518,7;518,7;504,47;518,7;518,7;518,7
26.07.2018;23 - 00;496,45;497,21;497,21;497,21;497,21;497,21;450,33;497,21;497,21;497,21;497,21;497,21;497,21;497,21;497,21;497,21;497,21
27.07.2018;00 - 01;496,85;496,85;496,85;496,85;496,85;496,85;453,33;496,85;496,85;496,85;496,85;496,85;496,85;496,85;496,85;496,85;496,85
27.07.2018;01 - 02;479,67;479,67;479,67;479,67;479,67;479,67;479,67;479,67;479,67;479,67;479,67;479,67;479,67;479,67;479,67;479,67;479,67
27.07.2018;02 - 03;459,15;459,15;459,15;459,15;459,15;459,15;459,15;459,15;459,15;459,15;459,15;459,15;459,15;459,15;459,15;459,15;459,15
27.07.2018;03 - 04;455,81;455,81;455,81;455,81;455,81;455,81;455,81;455,81;455,81;455,81;455,81;455,81;455,81;455,81;455,81;455,81;455,81
27.07.2018;04 - 05;443,11;443,11;443,11;443,11;443,11;443,11;426,79;443,11;443,11;443,11;443,11;443,11;443,11;443,11;443,11;443,11;443,11
27.07.2018;05 - 06;485,39;485,39;485,39;485,39;485,39;485,39;448,74;485,39;485,39;485,39;485,39;485,39;485,39;485,39;485,39;485,39;485,39
27.07.2018;06 - 07;508,11;509,16;509,16;509,16;509,16;509,16;501,14;509,16;509,16;509,16;509,16;509,16;509,16;509,16;509,16;509,16;509,16
27.07.2018;07 - 08;523,57;520,42;520,42;520,42;581,31;593,43;581,31;581,31;520,42;520,42;520,42;520,42;520,42;512,02;593,43;593,43;593,43
27.07.2018;08 - 09;530,06;525,19;525,19;525,19;618,24;618,24;591,8;768,17;525,19;524,33;524,33;525,19;525,19;512,59;618,24;618,24;618,24
27.07.2018;09 - 10;533,97;533,4;533,4;533,4;612,99;612,99;583,02;767,89;533,4;524,33;524,33;533,4;533,4;513,36;612,99;612,99;612,99
27.07.2018;10 - 11;536,93;541,13;541,13;541,13;627,31;627,31;562,22;767,41;541,13;523,85;523,85;541,13;541,13;514,02;627,31;627,31;627,31
27.07.2018;11 - 12;533,21;534,35;534,35;534,35;623,2;623,2;558,02;623,2;534,35;522,71;522,71;534,35;534,35;514,02;623,2;623,2;623,2
27.07.2018;12 - 13;525,29;524,04;524,04;524,04;538,17;606,69;525,29;538,17;524,04;522,71;522,71;524,04;524,04;514,02;606,69;606,69;606,69
27.07.2018;13 - 14;520,61;519,08;519,08;519,08;519,08;593,62;496,46;519,08;519,08;519,08;519,08;519,08;519,08;513,64;593,62;593,62;593,62
27.07.2018;14 - 15;518,51;516,03;516,03;516,03;516,03;592,95;501,52;516,03;516,03;516,03;516,03;516,03;516,03;513,45;592,95;592,95;592,95
27.07.2018;15 - 16;518,32;517,75;517,75;517,75;517,75;593,24;482,53;517,75;517,75;517,75;517,75;517,75;517,75;517,75;593,24;593,24;593,24
27.07.2018;16 - 17;519,85;519,37;519,37;519,37;519,37;592,76;516,03;519,37;519,37;519,37;519,37;519,37;519,37;519,37;592,76;592,76;592,76
27.07.2018;17 - 18;522,14;521,09;521,09;521,09;553,73;591,52;553,73;553,73;521,09;521,09;521,09;521,09;521,09;520,9;591,52;591,52;591,52
27.07.2018;18 - 19;525,76;530,06;530,06;530,06;573,48;592,85;573,48;573,48;530,06;522,42;522,42;522,42;522,42;520,8;592,85;592,85;592,85
27.07.2018;19 - 20;526,14;531,97;531,97;531,97;584,17;576,92;584,17;584,17;531,97;523,19;523,19;523,19;523,19;520,32;576,92;584,17;584,17
27.07.2018;20 - 21;521,47;521,75;521,75;521,75;557,92;521,75;521,75;557,92;521,75;521,75;521,75;521,75;521,75;520,42;521,75;557,92;557,92
27.07.2018;21 - 22;519,85;520,23;520,23;520,23;532,82;520,23;520,23;532,82;520,23;520,23;520,23;520,23;520,23;519,85;520,23;532,82;532,82
27.07.2018;22 - 23;504,96;506,1;506,1;506,1;506,1;506,1;506,1;506,1;506,1;506,1;506,1;506,1;506,1;506,1;506,1;506,1;506,1
27.07.2018;23 - 00;485,49;485,3;485,3;485,3;485,3;485,3;485,3;485,3;485,3;485,3;485,3;485,3;485,3;485,3;485,3;485,3;485,3
28.07.2018;00 - 01;490,8;483,54;483,54;483,54;483,54;483,54;439,84;439,84;495,28;495,28;495,28;483,54;483,54;483,54;483,54;483,54;483,54
28.07.2018;01 - 02;469,13;467,99;467,99;467,99;467,99;467,99;422,18;422,18;474;474;474;467,99;467,99;467,99;467,99;467,99;467,99
28.07.2018;02 - 03;437,07;429,91;429,91;429,91;429,91;429,91;429,91;429,91;450,91;450,91;450,91;429,91;429,91;429,91;429,91;429,91;429,91
28.07.2018;03 - 04;429,72;411,21;411,21;411,21;411,21;411,21;411,21;411,21;435,35;435,35;435,35;411,21;411,21;411,21;411,21;411,21;411,21
28.07.2018;04 - 05;426,19;403,1;403,1;403,1;403,1;403,1;403,1;403,1;430,48;430,48;430,48;403,1;403,1;403,1;403,1;403,1;403,1
28.07.2018;05 - 06;424,28;424,28;424,28;424,28;424,28;424,28;424,28;424,28;424,28;424,28;424,28;424,28;424,28;424,28;424,28;424,28;424,28
28.07.2018;06 - 07;449;449;449;449;449;449;449;449;449;449;449;449;449;449;449;449;449
28.07.2018;07 - 08;476,2;475,72;475,72;475,72;475,72;475,72;475,72;475,72;475,72;475,72;475,72;475,72;475,72;475,72;475,72;475,72;475,72
28.07.2018;08 - 09;496,81;497;497;497;497;497;497;497;497;497;497;497;497;497;497;497;497
28.07.2018;09 - 10;506,26;506,54;506,54;506,54;506,54;515,23;506,54;506,54;506,54;506,54;506,54;506,54;506,54;506,54;515,23;524,1;524,1
28.07.2018;10 - 11;510,55;511,5;511,5;511,5;511,5;541,85;507,4;511,5;511,5;507,4;507,4;511,5;511,5;511,5;541,85;541,85;541,85
28.07.2018;11 - 12;508,26;511,12;511,12;511,12;511,12;529,83;497,86;511,12;511,12;506,16;506,16;511,12;511,12;511,12;529,83;606,08;606,08
28.07.2018;12 - 13;500,34;502,34;502,34;502,34;502,34;525,53;497,57;502,34;502,34;500,43;500,43;502,34;502,34;502,34;525,53;525,53;525,53
28.07.2018;13 - 14;491,66;490,03;490,03;490,03;490,03;517,99;490,03;490,03;490,03;490,03;490,03;490,03;490,03;490,03;517,99;517,99;517,99
28.07.2018;14 - 15;487,46;485,83;485,83;485,83;485,83;497,95;468,56;485,83;485,83;485,83;485,83;485,83;485,83;485,83;497,95;497,95;497,95
28.07.2018;15 - 16;483,73;483,07;483,07;483,07;483,07;495,38;483,07;483,07;483,07;483,07;483,07;483,07;483,07;483,07;495,38;495,38;495,38
28.07.2018;16 - 17;486,02;485,17;485,17;485,17;485,17;497,29;485,17;485,17;485,17;485,17;485,17;485,17;485,17;485,17;497,29;497,29;497,29
28.07.2018;17 - 18;485,64;485,55;485,55;485,55;485,55;487,36;485,55;485,55;485,55;485,55;485,55;485,55;485,55;485,55;487,36;487,36;487,36
28.07.2018;18 - 19;490,7;491,08;491,08;491,08;491,08;491,08;491,08;491,08;491,08;491,08;491,08;491,08;491,08;491,08;491,08;491,08;491,08
28.07.2018;19 - 20;503,97;504,63;504,63;504,63;504,63;504,63;504,63;504,63;504,63;504,63;504,63;504,63;504,63;504,63;504,63;504,63;504,63
28.07.2018;20 - 21;503,68;504,25;504,25;504,25;504,25;504,25;504,25;504,25;504,25;504,25;504,25;504,25;504,25;504,25;504,25;504,25;504,25
28.07.2018;21 - 22;506,45;506,64;506,64;506,64;506,64;506,64;506,64;506,64;506,64;506,64;506,64;506,64;506,64;506,64;506,64;506,64;506,64
28.07.2018;22 - 23;509,69;510,07;510,07;510,07;510,07;510,07;510,07;510,07;510,07;510,07;510,07;510,07;510,07;510,07;510,07;510,07;510,07
28.07.2018;23 - 00;482,21;482,78;482,78;482,78;482,78;482,78;482,78;482,78;482,78;482,78;482,78;482,78;482,78;482,78;482,78;482,78;482,78
29.07.2018;00 - 01;477,48;477,48;477,48;477,48;477,48;477,48;452,47;452,47;477,48;477,48;477,48;477,48;477,48;477,48;477,48;477,48;477,48
