Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;EE;LV;LV;LT;LT;AT;AT;BE;BE;DE-LU;DE-LU;FR;FR;NL;NL
07.01.2020;00 - 01;274,08;267,58;267,58;267,58;267,58;267,58;278,61;278,61;278,61;278,61;278,61;267,58;267,58;267,58;;267,58;;267,58;;267,58;;;;;;;;;;
07.01.2020;01 - 02;274,08;266,79;266,79;266,79;266,79;266,79;279,2;279,2;279,2;279,2;279,2;266,79;266,79;266,79;;266,79;;266,79;;266,79;;;;;;;;;;
07.01.2020;02 - 03;274,18;266,2;266,2;266,2;266,2;266,2;280,48;280,48;280,48;280,48;280,48;266,2;266,2;266,2;;266,2;;266,2;;266,2;;;;;;;;;;
07.01.2020;03 - 04;272,6;265,8;265,8;265,8;265,8;265,8;276,94;276,94;276,94;276,94;276,94;265,8;265,8;265,8;;265,8;;265,8;;265,8;;;;;;;;;;
07.01.2020;04 - 05;275,75;267,77;267,77;267,77;267,77;267,77;282,75;282,75;282,75;282,75;282,75;267,77;267,77;267,77;;267,77;;267,77;;267,77;;;;;;;;;;
07.01.2020;05 - 06;286;283,73;283,73;283,73;283,73;283,73;283,73;283,73;290,24;290,24;290,24;277,13;277,13;277,13;;283,73;;283,73;;283,73;;;;;;;;;;
07.01.2020;06 - 07;293,49;295,16;295,16;295,16;295,16;295,16;301,67;301,67;295,16;295,16;295,16;277,92;277,92;277,92;;295,16;;295,16;;295,16;;;;;;;;;;
07.01.2020;07 - 08;302,85;293,78;293,78;305,01;370,43;305,01;370,43;370,43;305,01;305,01;305,01;291,12;291,12;291,12;;370,43;;370,43;;370,43;;;;;;;;;;
07.01.2020;08 - 09;306,59;293,39;293,39;306,89;462,94;306,89;462,94;462,94;306,89;306,89;306,89;293,39;293,39;293,39;;462,94;;462,94;;462,94;;;;;;;;;;
07.01.2020;09 - 10;305,9;293,88;293,88;304,92;433,98;304,92;463,73;463,73;304,92;304,92;304,92;293,88;293,88;293,88;;433,98;;433,98;;433,98;;;;;;;;;;
07.01.2020;10 - 11;304,72;294,77;294,77;302,45;463,63;302,45;463,63;463,63;302,45;302,45;302,45;294,77;294,77;294,77;;463,63;;463,63;;463,63;;;;;;;;;;
07.01.2020;11 - 12;302,95;295,16;295,16;301,17;434,27;301,17;462,84;462,84;301,17;301,17;301,17;295,16;295,16;295,16;;434,27;;434,27;;434,27;;;;;;;;;;
07.01.2020;12 - 13;301,17;297,03;297,03;300,29;414,08;300,29;414,08;414,08;300,29;300,29;300,29;297,03;297,03;297,03;;414,08;;414,08;;414,08;;;;;;;;;;
07.01.2020;13 - 14;301,37;299,1;299,1;300,38;417,43;300,38;417,43;417,43;300,38;300,38;300,38;299,1;299,1;299,1;;417,43;;417,43;;417,43;;;;;;;;;;
07.01.2020;14 - 15;300,48;298,81;298,81;300,48;325,61;300,48;325,61;325,61;300,48;300,48;300,48;298,81;298,81;298,81;;325,61;;325,61;;325,61;;;;;;;;;;
07.01.2020;15 - 16;301,76;295,26;295,26;303,83;325,61;303,83;303,83;325,61;303,83;303,83;303,83;295,26;295,26;295,26;;325,61;;325,61;;325,61;;;;;;;;;;
07.01.2020;16 - 17;300,88;294,57;294,57;302,55;364,52;302,55;302,55;364,52;302,55;302,55;302,55;294,57;294,57;294,57;;364,52;;364,52;;364,52;;;;;;;;;;
07.01.2020;17 - 18;298,81;293,09;293,09;300,88;325,51;300,88;300,88;325,51;300,88;300,88;300,88;293,09;293,09;293,09;;325,51;;325,51;;325,51;;;;;;;;;;
07.01.2020;18 - 19;295,66;293,59;293,59;297,33;297,33;297,33;297,33;297,33;297,33;297,33;297,33;293,59;293,59;293,59;;297,33;;297,33;;297,33;;;;;;;;;;
07.01.2020;19 - 20;290,14;290,24;290,24;290,24;290,24;290,24;290,24;290,24;290,24;290,24;290,24;290,24;290,24;290,24;;290,24;;290,24;;290,24;;;;;;;;;;
07.01.2020;20 - 21;281,96;282,06;282,06;282,06;282,06;282,06;282,06;282,06;282,06;282,06;282,06;282,06;282,06;282,06;;282,06;;282,06;;282,06;;;;;;;;;;
07.01.2020;21 - 22;275,46;275,66;275,66;275,66;275,66;275,66;275,66;275,66;275,66;275,66;275,66;275,66;275,66;275,66;;275,66;;275,66;;275,66;;;;;;;;;;
07.01.2020;22 - 23;266,49;265,31;265,31;265,31;265,31;265,31;265,31;265,31;270,04;270,04;270,04;265,31;265,31;265,31;;265,31;;265,31;;265,31;;;;;;;;;;
07.01.2020;23 - 00;254,97;238,51;238,51;238,51;238,51;238,51;238,51;238,51;272,01;272,01;272,01;238,51;238,51;238,51;;238,51;;238,51;;238,51;;;;;;;;;;
08.01.2020;00 - 01;201,49;186,53;186,53;186,53;186,53;186,53;186,53;186,53;240,77;240,77;240,77;189,88;189,88;189,88;;217,24;;217,24;;217,24;;;;;;;;;;
08.01.2020;01 - 02;190,67;48,82;48,82;48,82;48,82;48,82;48,82;48,82;244,31;244,31;244,31;183,38;183,38;183,38;;48,82;;48,82;;48,82;;;;;;;;;;
08.01.2020;02 - 03;50;0,98;0,98;0,98;0,98;0,98;0,98;0,98;221,48;221,48;221,48;166,55;166,55;166,55;;0,98;;0,98;;0,98;;;;;;;;;;
08.01.2020;03 - 04;48,23;1,08;1,08;1,08;1,08;1,08;1,08;1,08;201;201;201;152,77;152,77;152,77;;1,08;;1,08;;1,08;;;;;;;;;;
08.01.2020;04 - 05;66,34;17,23;17,23;17,23;17,23;17,23;17,23;17,23;196,97;196,97;196,97;152,77;152,77;152,77;;17,23;;17,23;;17,23;;;;;;;;;;
08.01.2020;05 - 06;207,3;204,15;204,15;204,15;204,15;204,15;204,15;204,15;226,4;226,4;226,4;204,15;204,15;204,15;;216,85;;216,85;;216,85;;;;;;;;;;
08.01.2020;06 - 07;254,65;251,7;251,7;251,7;251,7;251,7;251,7;251,7;257,9;257,9;257,9;251,7;251,7;251,7;;251,7;;251,7;;251,7;;;;;;;;;;
08.01.2020;07 - 08;265,38;265,67;265,67;265,67;265,67;265,67;265,67;265,67;265,67;265,67;265,67;265,67;265,67;265,67;;265,67;;265,67;;265,67;;;;;;;;;;
08.01.2020;08 - 09;268,43;269,12;269,12;269,12;269,12;269,12;269,12;269,12;269,12;269,12;269,12;269,12;269,12;269,12;;269,12;;269,12;;269,12;;;;;;;;;;
08.01.2020;09 - 10;270,3;268,13;268,13;268,13;268,13;268,13;274,83;274,83;274,83;274,83;274,83;268,13;268,13;268,13;;268,13;;268,13;;268,13;;;;;;;;;;
08.01.2020;10 - 11;271,58;268,23;268,23;268,23;268,23;268,23;275,91;275,91;275,91;275,91;275,91;268,23;268,23;268,23;;268,23;;268,23;;268,23;;;;;;;;;;
08.01.2020;11 - 12;271,68;268,43;268,43;268,43;268,43;268,43;275,81;275,81;275,81;275,81;275,81;268,43;268,43;268,43;;268,43;;268,43;;268,43;;;;;;;;;;
08.01.2020;12 - 13;271,68;268,63;268,63;268,63;268,63;268,63;275,62;275,62;275,62;275,62;275,62;268,63;268,63;268,63;;268,63;;268,63;;268,63;;;;;;;;;;
08.01.2020;13 - 14;271,97;269,51;269,51;269,51;269,51;269,51;275,42;275,42;275,42;275,42;275,42;269,51;269,51;269,51;;269,51;;269,51;;269,51;;;;;;;;;;
08.01.2020;14 - 15;274,43;272,17;272,17;272,17;272,17;272,17;276,21;276,21;276,21;276,21;276,21;272,17;272,17;272,17;;272,17;;272,17;;272,17;;;;;;;;;;
08.01.2020;15 - 16;276,89;274,14;274,14;279,95;279,95;279,95;279,95;279,95;279,95;279,95;279,95;274,14;274,14;274,14;;279,95;;279,95;;279,95;;;;;;;;;;
08.01.2020;16 - 17;281,03;273,84;273,84;284,28;284,28;284,28;284,28;284,28;284,28;284,28;284,28;273,84;273,84;273,84;;284,28;;284,28;;284,28;;;;;;;;;;
08.01.2020;17 - 18;282,6;271,87;271,87;285,66;335,17;285,66;384,58;384,58;285,66;285,66;285,66;271,87;271,87;271,87;;335,17;;335,17;;335,17;;;;;;;;;;
08.01.2020;18 - 19;282,31;271,97;271,97;284,97;459,79;284,97;422,68;459,79;284,97;284,97;284,97;271,97;271,97;271,97;;459,79;;459,79;;459,79;;;;;;;;;;
08.01.2020;19 - 20;280,04;272,07;272,07;282,7;355,54;282,7;355,54;355,54;282,7;282,7;282,7;272,07;272,07;272,07;;355,54;;355,54;;355,54;;;;;;;;;;
08.01.2020;20 - 21;276,21;269,02;269,02;269,02;285,75;269,02;285,75;285,75;281,52;281,52;281,52;269,02;269,02;269,02;;285,75;;285,75;;285,75;;;;;;;;;;
08.01.2020;21 - 22;273,25;266,36;266,36;266,36;266,36;266,36;292,84;292,84;280,64;280,64;280,64;266,36;266,36;266,36;;266,36;;266,36;;266,36;;;;;;;;;;
08.01.2020;22 - 23;266,76;258,59;258,59;258,59;258,59;258,59;294,12;294,12;277,29;277,29;277,29;258,59;258,59;258,59;;258,59;;258,59;;258,59;;;;;;;;;;
08.01.2020;23 - 00;260,46;239,1;239,1;239,1;239,1;239,1;274,93;274,93;274,93;274,93;274,93;239,1;239,1;239,1;;239,1;;239,1;;239,1;;;;;;;;;;
09.01.2020;00 - 01;233,15;211,17;211,17;211,17;211,17;211,17;248,53;248,53;248,53;248,53;248,53;211,17;211,17;211,17;;211,17;;211,17;;211,17;;;;;;;;;;
09.01.2020;01 - 02;231,97;202,69;202,69;202,69;202,69;202,69;249,81;249,81;249,81;249,81;249,81;202,69;202,69;202,69;;202,69;;202,69;;202,69;;;;;;;;;;
09.01.2020;02 - 03;232,76;196,97;196,97;196,97;196,97;196,97;273,47;273,47;252,87;252,87;252,87;196,97;196,97;196,97;;196,97;;196,97;;196,97;;;;;;;;;;
09.01.2020;03 - 04;236,11;207,82;207,82;207,82;207,82;207,82;316,56;316,56;253,56;253,56;253,56;207,82;207,82;207,82;;207,82;;207,82;;207,82;;;;;;;;;;
09.01.2020;04 - 05;245,38;230;230;230;230;230;285,9;285,9;255,63;255,63;255,63;230;230;230;;230;;230;;230;;;;;;;;;;
09.01.2020;05 - 06;257,9;258,69;258,69;258,69;258,69;258,69;277,02;277,02;258,69;258,69;258,69;245,38;245,38;245,38;;258,69;;258,69;;258,69;;;;;;;;;;
09.01.2020;06 - 07;261,05;261,55;261,55;262,24;356,58;262,24;356,58;356,58;262,24;262,24;262,24;255,04;255,04;255,04;;356,58;;356,58;;356,58;;;;;;;;;;
09.01.2020;07 - 08;269,63;257,7;257,7;273,08;450,93;273,08;458,42;458,42;273,08;273,08;273,08;257,7;257,7;257,7;;450,93;;450,93;;450,93;;;;;;;;;;
09.01.2020;08 - 09;274,66;259,87;259,87;278,5;460,98;278,5;471,73;471,73;278,5;278,5;278,5;259,87;259,87;259,87;;460,98;;460,98;;460,98;;;;;;;;;;
09.01.2020;09 - 10;274,36;261,64;261,64;279,09;439,59;279,09;450,34;450,34;279,09;279,09;279,09;261,64;261,64;261,64;;439,59;;439,59;;439,59;;;;;;;;;;
09.01.2020;10 - 11;275,25;262,63;262,63;279,98;419,58;279,98;429,93;429,93;279,98;279,98;279,98;262,63;262,63;262,63;;419,58;;419,58;;419,58;;;;;;;;;;
09.01.2020;11 - 12;275,25;263,32;263,32;279,69;384,88;279,69;394,34;394,34;279,69;279,69;279,69;263,32;263,32;263,32;;384,88;;384,88;;384,88;;;;;;;;;;
09.01.2020;12 - 13;275,35;265,19;265,19;278,9;356,58;278,9;356,58;356,58;278,9;278,9;278,9;265,19;265,19;265,19;;356,58;;356,58;;356,58;;;;;;;;;;
09.01.2020;13 - 14;275,25;265,79;265,79;279,69;321,78;279,69;321,78;321,78;279,69;279,69;279,69;265,79;265,79;265,79;;321,78;;321,78;;321,78;;;;;;;;;;
09.01.2020;14 - 15;276,83;267,46;267,46;304,63;309,85;304,63;309,85;309,85;280,97;280,97;280,97;267,46;267,46;267,46;;309,85;;309,85;;309,85;;;;;;;;;;
09.01.2020;15 - 16;278,8;268,84;268,84;306,6;306,6;306,6;306,6;306,6;283,53;283,53;283,53;268,84;268,84;268,84;;306,6;;306,6;;306,6;;;;;;;;;;
09.01.2020;16 - 17;280,38;269,63;269,63;321,29;321,29;321,29;321,29;321,29;285,7;285,7;285,7;269,63;269,63;266,97;;441,07;;441,07;;441,07;;;;;;;;;;
09.01.2020;17 - 18;282,84;269,43;269,43;422,44;422,44;422,44;422,44;422,44;285,01;285,01;285,01;269,43;269,43;265,69;;422,44;;422,44;;422,44;;;;;;;;;;
09.01.2020;18 - 19;281,76;269,63;269,63;401,44;401,44;401,44;401,44;401,44;283,04;283,04;283,04;269,63;269,63;265,29;;401,44;;401,44;;401,44;;;;;;;;;;
09.01.2020;19 - 20;275,55;269,93;269,93;279,29;279,29;279,29;279,29;279,29;279,29;279,29;279,29;269,93;269,93;265,1;;279,29;;279,29;;279,29;;;;;;;;;;
09.01.2020;20 - 21;271,5;269,83;269,83;272,49;272,49;272,49;272,49;272,49;272,49;272,49;272,49;269,83;269,83;264,5;;272,49;;272,49;;272,49;;;;;;;;;;
09.01.2020;21 - 22;271,11;271,6;271,6;271,6;271,6;271,6;271,6;271,6;271,6;271,6;271,6;271,6;271,6;263,32;;271,6;;271,6;;271,6;;;;;;;;;;
09.01.2020;22 - 23;264,8;265,19;265,19;265,19;265,19;265,19;265,19;265,19;265,19;265,19;265,19;265,19;265,19;261,94;;265,19;;265,19;;265,19;;;;;;;;;;
09.01.2020;23 - 00;260,26;260,36;260,36;260,36;260,36;260,36;260,36;260,36;260,36;260,36;260,36;260,36;260,36;260,17;;260,36;;260,36;;260,36;;;;;;;;;;
10.01.2020;00 - 01;257,4;257,4;257,4;257,4;257,4;257,4;257,4;257,4;257,4;257,4;257,4;257,4;257,4;257,4;;257,4;;257,4;;257,4;;;;;;;;;;
10.01.2020;01 - 02;256,51;256,21;256,21;256,21;256,21;256,21;256,81;256,81;256,81;256,81;256,81;256,21;256,21;256,21;;256,21;;256,21;;256,21;;;;;;;;;;
10.01.2020;02 - 03;254,83;254,83;254,83;254,83;254,83;254,83;254,83;254,83;254,83;254,83;254,83;254,83;254,83;254,83;;254,83;;254,83;;254,83;;;;;;;;;;
10.01.2020;03 - 04;255,62;255,62;255,62;255,62;255,62;255,62;255,62;255,62;255,62;255,62;255,62;255,62;255,62;255,62;;255,62;;255,62;;255,62;;;;;;;;;;
10.01.2020;04 - 05;258,68;258,68;258,68;258,68;258,68;258,68;258,68;258,68;258,68;258,68;258,68;258,68;258,68;258,68;;258,68;;258,68;;258,68;;;;;;;;;;
10.01.2020;05 - 06;266,09;266,09;266,09;266,09;266,09;271,12;266,09;266,09;266,09;266,09;266,09;266,09;266,09;266,09;;271,12;;271,12;;271,12;;;;;;;;;;
10.01.2020;06 - 07;275,86;261,25;261,25;278,92;278,92;414,68;285,83;285,83;278,92;278,92;278,92;261,25;261,25;261,25;;414,68;;414,68;;414,68;;;;;;;;;;
10.01.2020;07 - 08;283,47;259,37;259,37;427,42;427,42;439,96;427,42;427,42;291,17;291,17;291,17;259,37;259,37;259,37;;439,96;;439,96;;439,96;;;;;;;;;;
10.01.2020;08 - 09;292,85;260,86;260,86;468;468;468;468;468;294,92;294,92;294,92;260,86;260,86;260,86;;468;;468;;468;;;;;;;;;;
10.01.2020;09 - 10;286,13;261,15;261,15;401,16;401,16;432,26;401,16;401,16;294,13;294,13;294,13;261,15;261,15;261,15;;432,26;;432,26;;432,26;;;;;;;;;;
10.01.2020;10 - 11;283,56;261,05;261,05;358,01;358,01;385,46;358,01;358,01;293,04;293,04;293,04;261,05;261,05;261,05;;385,46;;385,46;;385,46;;;;;;;;;;
10.01.2020;11 - 12;280,11;261,15;261,15;316,44;316,44;356,82;316,44;316,44;290,97;290,97;290,97;261,15;261,15;261,15;;356,82;;356,82;;356,82;;;;;;;;;;
10.01.2020;12 - 13;276,46;261,25;261,25;282,77;282,77;372,42;282,77;282,77;282,77;282,77;282,77;261,25;261,25;261,25;;443,22;;443,22;;443,22;;;;;;;;;;
10.01.2020;13 - 14;275,86;261,15;261,15;280,9;280,9;385,16;280,9;280,9;280,9;280,9;280,9;261,15;261,15;261,15;;453,98;;453,98;;453,98;;;;;;;;;;
10.01.2020;14 - 15;275,47;260,95;260,95;278,73;278,73;432,26;278,73;278,73;278,73;278,73;278,73;260,95;260,95;260,95;;432,36;;432,36;;432,36;;;;;;;;;;
10.01.2020;15 - 16;278,03;260,86;260,86;284,85;284,85;453,98;284,85;284,85;284,85;284,85;284,85;260,86;260,86;260,86;;453,98;;453,98;;453,98;;;;;;;;;;
10.01.2020;16 - 17;283,37;259,57;259,57;351;351;450,23;351;351;297,09;297,09;292,55;259,57;259,57;259,57;;450,23;;450,23;;450,23;;;;;;;;;;
10.01.2020;17 - 18;284,45;258,09;258,09;433,64;433,64;439,76;433,64;433,64;295,12;295,12;292,55;258,09;258,09;258,09;;439,76;;439,76;;439,76;;;;;;;;;;
10.01.2020;18 - 19;284,35;262,34;262,34;450,33;450,33;461,29;450,33;450,33;291,17;291,17;291,17;262,34;262,34;262,34;;461,29;;461,29;;461,29;;;;;;;;;;
10.01.2020;19 - 20;275,57;261,65;261,65;296,3;296,3;296,3;296,3;296,3;287,32;287,32;287,32;261,65;261,65;261,65;;296,3;;296,3;;296,3;;;;;;;;;;
10.01.2020;20 - 21;267,77;261,25;261,25;272,51;272,51;272,51;272,51;272,51;272,51;272,51;272,51;261,25;261,25;261,25;;272,51;;272,51;;272,51;;;;;;;;;;
10.01.2020;21 - 22;266,38;263,13;263,13;267,08;267,08;267,08;351,3;351,3;267,08;267,08;267,08;263,13;263,13;263,13;;267,08;;267,08;;267,08;;;;;;;;;;
10.01.2020;22 - 23;261,25;260,86;260,86;260,86;260,86;260,86;358,8;358,8;260,86;260,86;260,86;260,86;260,86;260,86;;260,86;;260,86;;260,86;;;;;;;;;;
10.01.2020;23 - 00;256,71;255,52;255,52;255,52;255,52;255,52;257,4;257,4;257,4;257,4;257,4;255,52;255,52;255,52;;255,52;;255,52;;255,52;;;;;;;;;;
11.01.2020;00 - 01;261,65;261,65;261,65;261,65;261,65;261,65;345,29;345,29;261,65;261,65;261,65;261,65;261,65;261,65;;261,65;;261,65;;261,65;;;;;;;;;;
11.01.2020;01 - 02;258,69;256,62;256,62;256,62;256,62;256,62;335,33;335,33;259,38;259,38;259,38;256,62;256,62;256,62;;256,62;;256,62;;256,62;;;;;;;;;;
11.01.2020;02 - 03;256,52;254,65;254,65;254,65;254,65;254,65;257,9;257,9;257,9;257,9;257,9;254,65;254,65;254,65;;254,65;;254,65;;254,65;;;;;;;;;;
11.01.2020;03 - 04;252,97;252,58;252,58;252,58;252,58;252,58;253,96;253,96;253,96;253,96;253,96;252,58;252,58;252,58;;252,58;;252,58;;252,58;;;;;;;;;;
11.01.2020;04 - 05;250,51;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;;250,61;;250,61;;250,61;;;;;;;;;;
11.01.2020;05 - 06;249,72;249,72;249,72;249,72;249,72;249,72;249,72;249,72;249,72;249,72;249,72;249,72;249,72;249,72;;249,72;;249,72;;249,72;;;;;;;;;;
11.01.2020;06 - 07;249,72;249,03;249,03;249,03;249,03;249,03;251,1;251,1;251,1;251,1;251,1;249,03;249,03;249,03;;249,03;;249,03;;249,03;;;;;;;;;;
11.01.2020;07 - 08;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;250,61;;250,61;;250,61;;250,61;;;;;;;;;;
11.01.2020;08 - 09;253,27;253,17;253,17;253,17;253,17;253,17;253,17;253,17;253,17;253,17;253,17;253,17;253,17;253,17;;253,17;;253,17;;253,17;;;;;;;;;;
11.01.2020;09 - 10;255,34;255,04;255,04;255,73;255,73;255,73;255,73;255,73;255,73;255,73;255,73;255,04;255,04;255,04;;255,73;;255,73;;255,73;;;;;;;;;;
11.01.2020;10 - 11;254,95;254,95;254,95;254,95;254,95;254,95;254,95;254,95;254,95;254,95;254,95;254,95;254,95;254,95;;254,95;;254,95;;254,95;;;;;;;;;;
11.01.2020;11 - 12;251,89;251,89;251,89;251,89;251,89;251,89;251,89;251,89;251,89;251,89;251,89;251,89;251,89;251,89;;251,89;;251,89;;251,89;;;;;;;;;;
11.01.2020;12 - 13;248,44;248,44;248,44;248,44;248,44;248,44;248,44;248,44;248,44;248,44;248,44;248,44;248,44;248,44;;248,44;;248,44;;248,44;;;;;;;;;;
11.01.2020;13 - 14;246,66;246,66;246,66;246,66;246,66;246,66;246,66;246,66;246,66;246,66;246,66;246,66;246,66;246,66;;246,66;;246,66;;246,66;;;;;;;;;;
11.01.2020;14 - 15;245,28;245,28;245,28;245,28;245,28;245,28;245,28;245,28;245,28;245,28;245,28;245,28;245,28;245,28;;245,28;;245,28;;245,28;;;;;;;;;;
11.01.2020;15 - 16;248,24;248,24;248,24;248,24;248,24;248,24;248,24;248,24;248,24;248,24;248,24;248,24;248,24;248,24;;248,24;;248,24;;248,24;;;;;;;;;;
11.01.2020;16 - 17;251,99;251,99;251,99;251,99;251,99;251,99;251,99;251,99;251,99;251,99;251,99;251,99;251,99;251,99;;251,99;;251,99;;251,99;;;;;;;;;;
11.01.2020;17 - 18;253,07;252,97;252,97;252,97;252,97;252,97;252,97;252,97;252,97;252,97;252,97;252,97;252,97;252,97;;252,97;;252,97;;252,97;;;;;;;;;;
11.01.2020;18 - 19;250,7;250,7;250,7;250,7;250,7;250,7;250,7;250,7;250,7;250,7;250,7;250,7;250,7;250,7;;250,7;;250,7;;250,7;;;;;;;;;;
11.01.2020;19 - 20;244,39;244,39;244,39;244,39;244,39;244,39;244,39;244,39;244,39;244,39;244,39;244,39;244,39;244,39;;244,39;;244,39;;244,39;;;;;;;;;;
11.01.2020;20 - 21;237,98;237,78;237,78;237,78;237,78;237,78;237,78;237,78;237,78;237,78;237,78;237,78;237,78;237,78;;237,78;;237,78;;237,78;;;;;;;;;;
11.01.2020;21 - 22;231,77;228,42;228,42;228,42;228,42;228,42;228,42;228,42;234,73;234,73;234,73;228,42;228,42;228,42;;228,42;;228,42;;228,42;;;;;;;;;;
11.01.2020;22 - 23;222,2;210,37;210,37;210,37;210,37;210,37;210,37;210,37;231,47;231,47;231,47;210,37;210,37;210,37;;210,37;;210,37;;210,37;;;;;;;;;;
11.01.2020;23 - 00;204,25;190,44;190,44;190,44;190,44;190,44;190,44;190,44;230,59;230,59;230,59;190,44;190,44;190,44;;190,44;;190,44;;190,44;;;;;;;;;;
12.01.2020;00 - 01;215,09;198,87;198,87;198,87;198,87;198,87;198,87;198,87;231,6;231,6;231,6;198,87;198,87;198,87;;198,87;;198,87;;198,87;;;;;;;;;;
12.01.2020;01 - 02;205,59;191,55;191,55;191,55;191,55;191,55;191,55;191,55;227,74;227,74;227,74;191,55;191,55;191,55;;191,55;;191,55;;191,55;;;;;;;;;;
12.01.2020;02 - 03;202,53;181,56;181,56;181,56;181,56;181,56;181,56;181,56;231,11;231,11;231,11;181,56;181,56;181,56;;181,56;;181,56;;181,56;;;;;;;;;;
12.01.2020;03 - 04;200,94;181,36;181,36;181,36;181,36;181,36;181,36;181,36;227,35;227,35;227,35;181,36;181,36;181,36;;181,36;;181,36;;181,36;;;;;;;;;;
12.01.2020;04 - 05;197,68;179,58;179,58;179,58;179,58;179,58;179,58;179,58;223,1;223,1;223,1;179,68;179,68;179,68;;179,58;;179,58;;179,58;;;;;;;;;;
12.01.2020;05 - 06;201,04;184,53;184,53;184,53;184,53;184,53;184,53;184,53;225,67;225,67;225,67;184,53;184,53;184,53;;184,53;;184,53;;184,53;;;;;;;;;;
12.01.2020;06 - 07;201,04;171,97;171,97;171,97;171,97;171,97;171,97;171,97;234,57;234,57;234,57;177,9;177,9;177,9;;171,97;;171,97;;171,97;;;;;;;;;;
12.01.2020;07 - 08;208,56;180,18;180,18;180,18;180,18;180,18;180,18;180,18;237,14;237,14;237,14;180,18;180,18;180,18;;180,18;;180,18;;180,18;;;;;;;;;;
12.01.2020;08 - 09;232,59;218,55;218,55;218,55;218,55;218,55;218,55;218,55;240,01;240,01;240,01;218,55;218,55;218,55;;218,55;;218,55;;218,55;;;;;;;;;;
12.01.2020;09 - 10;240,3;236,64;236,64;236,64;236,64;236,64;236,64;236,64;244,75;244,75;244,75;236,64;236,64;236,64;;236,64;;236,64;;236,64;;;;;;;;;;
12.01.2020;10 - 11;243,96;239,61;239,61;239,61;239,61;239,61;239,61;239,61;246,93;246,93;246,93;239,61;239,61;239,61;;239,61;;239,61;;239,61;;;;;;;;;;
12.01.2020;11 - 12;246,93;245,64;245,64;245,64;245,64;245,64;245,64;245,64;247,42;247,42;247,42;245,64;245,64;245,64;;245,64;;245,64;;245,64;;;;;;;;;;
12.01.2020;12 - 13;245,64;241,79;241,79;241,79;241,79;241,79;241,79;241,79;247,52;247,52;247,52;241,79;241,79;241,79;;241,79;;241,79;;241,79;;;;;;;;;;
12.01.2020;13 - 14;245,15;241,39;241,39;241,39;241,39;241,39;241,39;241,39;246,83;246,83;246,83;241,39;241,39;241,39;;241,39;;241,39;;241,39;;;;;;;;;;
12.01.2020;14 - 15;247,13;246,63;246,63;246,63;246,63;246,63;246,63;246,63;246,93;246,93;246,93;246,63;246,63;246,63;;246,63;;246,63;;246,63;;;;;;;;;;
12.01.2020;15 - 16;250,19;249,9;249,9;249,9;249,9;249,9;249,9;249,9;249,9;249,9;249,9;249,9;249,9;249,9;;249,9;;249,9;;249,9;;;;;;;;;;
12.01.2020;16 - 17;254,25;254,05;254,05;254,05;254,05;254,05;254,05;254,05;254,05;254,05;254,05;254,05;254,05;254,05;;254,05;;254,05;;254,05;;;;;;;;;;
12.01.2020;17 - 18;262,26;262,06;262,06;262,06;262,06;262,06;262,06;262,06;262,06;262,06;262,06;262,06;262,06;262,06;;262,06;;262,06;;262,06;;;;;;;;;;
12.01.2020;18 - 19;264,14;263,74;263,74;263,74;263,74;263,74;263,84;263,84;263,74;263,74;263,74;263,74;263,74;263,74;;293,9;;293,9;;293,9;;;;;;;;;;
12.01.2020;19 - 20;258,99;258,7;258,7;258,7;258,7;258,7;258,7;258,7;258,7;258,7;258,7;258,7;258,7;258,7;;258,7;;258,7;;258,7;;;;;;;;;;
12.01.2020;20 - 21;253,55;253,36;253,36;253,36;253,36;253,36;253,36;253,36;253,36;253,36;253,36;253,36;253,36;253,36;;253,36;;253,36;;253,36;;;;;;;;;;
12.01.2020;21 - 22;252,66;252,47;252,47;252,47;252,47;252,47;252,47;252,47;252,47;252,47;252,47;252,47;252,47;252,47;;252,47;;252,47;;252,47;;;;;;;;;;
12.01.2020;22 - 23;252,17;251,97;251,97;251,97;251,97;251,97;251,97;251,97;251,97;251,97;251,97;251,97;251,97;251,97;;251,97;;251,97;;251,97;;;;;;;;;;
12.01.2020;23 - 00;244,36;240,01;240,01;240,01;240,01;240,01;246,63;246,63;246,63;246,63;246,63;240,01;240,01;240,01;;240,01;;240,01;;240,01;;;;;;;;;;
13.01.2020;00 - 01;236,05;222,7;222,7;222,7;222,7;222,7;215,78;222,7;246,43;246,43;246,43;222,7;222,7;222,7;;222,7;;222,7;;222,7;;;;;;;;;;
13.01.2020;01 - 02;239,41;236,45;236,45;236,45;236,45;236,45;237,14;237,14;242,68;242,68;242,68;236,45;236,45;236,45;;236,45;;236,45;;236,45;;;;;;;;;;
13.01.2020;02 - 03;240,5;236,94;236,94;236,94;236,94;236,94;249,5;249,5;243,86;243,86;243,86;236,94;236,94;236,94;;236,94;;236,94;;236,94;;;;;;;;;;
