Elspot Prices in NOK/MWh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;EE;LV;LV;LT;LT;AT;AT;BE;BE;DE-LU;DE-LU;FR;FR;NL;NL
29.01.2019;00 - 01;498,85;499,14;499,14;499,14;499,14;499,14;499,14;499,14;499,14;499,14;499,14;499,14;499,14;499,14;;499,14;;499,14;;499,14;;;;;;;;;;
29.01.2019;01 - 02;492,72;493,11;493,11;493,11;493,11;493,11;493,11;493,11;493,11;493,11;493,11;493,11;493,11;493,11;;493,11;;493,11;;493,11;;;;;;;;;;
29.01.2019;02 - 03;491,94;492,14;492,14;492,14;492,14;492,14;492,14;492,14;492,14;492,14;492,14;492,14;492,14;492,14;;492,14;;492,14;;492,14;;;;;;;;;;
29.01.2019;03 - 04;495,84;496,13;496,13;496,13;496,13;496,13;496,13;496,13;496,13;496,13;496,13;496,13;496,13;496,13;;496,13;;496,13;;496,13;;;;;;;;;;
29.01.2019;04 - 05;501,19;501,58;501,58;501,58;501,58;501,58;501,58;501,58;501,58;501,58;501,58;501,58;501,58;501,58;;501,58;;501,58;;501,58;;;;;;;;;;
29.01.2019;05 - 06;523,76;527,06;527,06;527,06;527,06;527,06;527,06;527,06;527,06;527,06;527,06;513,54;513,54;507,41;;527,06;;527,06;;527,06;;;;;;;;;;
29.01.2019;06 - 07;546,42;550,41;550,41;550,41;550,41;576,09;550,41;550,41;550,41;550,41;550,41;510,23;510,23;508,68;;576,09;;576,09;;576,09;;;;;;;;;;
29.01.2019;07 - 08;598,95;658,29;658,29;658,29;658,29;658,29;658,29;658,29;658,29;658,29;658,29;536,79;536,79;511,6;;658,29;;658,29;;658,29;;;;;;;;;;
29.01.2019;08 - 09;636,5;708,2;708,2;708,2;708,2;708,2;708,2;708,2;708,2;708,2;708,2;568,5;568,5;519,09;;708,2;;708,2;;708,2;;;;;;;;;;
29.01.2019;09 - 10;643,9;687,09;687,09;687,09;687,09;687,09;687,09;687,09;687,09;687,09;687,09;566,66;566,66;535,23;;687,09;;687,09;;687,09;;;;;;;;;;
29.01.2019;10 - 11;642,24;684,66;684,66;684,66;684,66;684,66;684,66;684,66;684,66;684,66;684,66;624,34;624,34;538,44;;684,66;;684,66;;684,66;;;;;;;;;;
29.01.2019;11 - 12;619,38;656,74;656,74;656,74;656,74;656,74;656,74;656,74;656,74;656,74;656,74;578,91;578,91;517,34;;656,74;;656,74;;656,74;;;;;;;;;;
29.01.2019;12 - 13;600,7;622,88;622,88;622,88;622,88;622,88;622,88;622,88;622,88;622,88;622,88;571,42;571,42;519,09;;622,88;;622,88;;622,88;;;;;;;;;;
29.01.2019;13 - 14;596,42;621,04;621,04;621,04;621,04;622,2;621,04;621,04;621,04;621,04;621,04;561,99;561,99;515,97;;622,2;;622,2;;622,2;;;;;;;;;;
29.01.2019;14 - 15;602,26;647,5;647,5;647,5;647,5;647,5;647,5;647,5;647,5;647,5;647,5;547,3;547,3;514,61;;647,5;;647,5;;647,5;;;;;;;;;;
29.01.2019;15 - 16;602,46;642,05;642,05;642,05;642,05;642,05;642,05;642,05;642,05;642,05;642,05;539,81;539,81;515,19;;642,05;;642,05;;642,05;;;;;;;;;;
29.01.2019;16 - 17;610,53;674,44;674,44;674,44;674,44;674,44;674,44;674,44;674,44;674,44;674,44;542,34;542,34;513,74;;674,44;;674,44;;674,44;;;;;;;;;;
29.01.2019;17 - 18;619,19;652,94;652,94;695,07;695,07;695,07;695,07;695,07;695,07;695,07;695,07;541,95;541,95;513,05;;695,07;;695,07;;695,07;;;;;;;;;;
29.01.2019;18 - 19;611,11;608,78;608,78;708,39;708,39;708,39;708,39;708,39;708,39;708,39;708,39;536,4;536,4;513,44;;708,39;;708,39;;708,39;;;;;;;;;;
29.01.2019;19 - 20;594,87;595,26;595,26;662,87;662,87;662,87;662,87;662,87;662,87;662,87;662,87;524,05;524,05;513,15;;662,87;;662,87;;662,87;;;;;;;;;;
29.01.2019;20 - 21;560,04;565;565;565;565;565;565;565;565;565;565;565;565;512,47;;565;;565;;565;;;;;;;;;;
29.01.2019;21 - 22;540,2;542,24;542,24;542,24;542,24;542,24;542,24;542,24;542,24;542,24;542,24;542,24;542,24;511,69;;542,24;;542,24;;542,24;;;;;;;;;;
29.01.2019;22 - 23;522,39;523,66;523,66;523,66;523,66;523,66;523,66;523,66;523,66;523,66;523,66;523,66;523,66;512,08;;523,66;;523,66;;523,66;;;;;;;;;;
29.01.2019;23 - 00;511,6;512,08;512,08;512,08;512,08;512,08;512,08;512,08;512,08;512,08;512,08;512,08;512,08;510,53;;512,08;;512,08;;512,08;;;;;;;;;;
30.01.2019;00 - 01;500,64;499,67;499,67;499,67;499,67;499,67;499,67;499,67;499,67;499,67;499,67;499,67;499,67;499,67;;496,07;;496,07;;496,07;;;;;;;;;;
30.01.2019;01 - 02;497,14;496,36;496,36;496,36;496,36;496,36;496,36;496,36;496,36;496,36;496,36;496,36;496,36;496,36;;490,93;;490,93;;490,93;;;;;;;;;;
30.01.2019;02 - 03;493,74;492,19;492,19;492,19;492,19;492,19;492,19;492,19;492,19;492,19;492,19;492,19;492,19;492,19;;485,68;;485,68;;485,68;;;;;;;;;;
30.01.2019;03 - 04;494,81;493,45;493,45;493,45;493,45;493,45;493,45;493,45;493,45;493,45;493,45;493,45;493,45;493,45;;486,36;;486,36;;486,36;;;;;;;;;;
30.01.2019;04 - 05;500,64;499,76;499,76;499,76;499,76;499,76;499,76;499,76;499,76;499,76;499,76;499,76;499,76;499,18;;499,76;;499,76;;499,76;;;;;;;;;;
30.01.2019;05 - 06;522,87;524,04;524,04;524,04;524,04;524,04;521,8;524,04;524,04;524,04;524,04;524,04;524,04;500,35;;524,04;;524,04;;524,04;;;;;;;;;;
30.01.2019;06 - 07;540,64;544,62;544,62;544,62;544,62;562,78;505,78;544,62;544,62;544,62;544,62;519,47;519,47;501,12;;562,78;;562,78;;562,78;;;;;;;;;;
30.01.2019;07 - 08;597,83;646,58;646,58;646,58;646,58;646,58;631,04;646,58;646,58;589,97;589,97;545,5;545,5;506,27;;646,58;;646,58;;646,58;;;;;;;;;;
30.01.2019;08 - 09;617,35;655,7;655,7;662,4;662,4;662,4;661,92;662,4;662,4;661,92;661,92;572,3;572,3;509,18;;662,4;;662,4;;662,4;;;;;;;;;;
30.01.2019;09 - 10;613,47;655,31;655,31;655,31;655,31;655,31;648,23;655,31;655,31;633,18;633,18;564,24;564,24;510,83;;655,31;;655,31;;655,31;;;;;;;;;;
30.01.2019;10 - 11;586,47;641,72;641,72;641,72;641,72;641,72;573,46;641,72;641,72;560,84;560,84;566,18;566,18;516,56;;641,72;;641,72;;641,72;;;;;;;;;;
30.01.2019;11 - 12;556,47;618,81;618,81;618,81;618,81;618,81;514,91;618,81;618,81;542,58;547,54;618,81;618,81;519,28;;618,81;;618,81;;618,81;;;;;;;;;;
30.01.2019;12 - 13;552,2;584,63;584,63;584,63;584,63;618,61;526,17;584,63;584,63;526,17;547,05;584,63;584,63;519,28;;618,61;;618,61;;618,61;;;;;;;;;;
30.01.2019;13 - 14;546,47;561,61;561,61;561,61;561,61;618,13;523,75;561,61;561,61;523,75;546,08;561,61;561,61;520,06;;618,13;;618,13;;618,13;;;;;;;;;;
30.01.2019;14 - 15;543,17;553,17;553,17;553,17;553,17;612,49;522,68;553,17;553,17;522,68;545,98;553,17;553,17;518,89;;612,49;;612,49;;612,49;;;;;;;;;;
30.01.2019;15 - 16;543,26;560,06;560,06;560,06;560,06;621,72;513,16;560,06;560,06;522,19;545,69;560,06;560,06;519,18;;621,72;;621,72;;621,72;;;;;;;;;;
30.01.2019;16 - 17;552,97;597,83;597,83;597,83;597,83;651,62;511,22;597,83;597,83;535,01;547,44;575,11;575,11;525,98;;651,62;;651,62;;651,62;;;;;;;;;;
30.01.2019;17 - 18;581,91;662,21;662,21;662,21;662,21;662,21;587,35;662,21;662,21;554,53;554,53;552,58;552,58;512,19;;662,21;;662,21;;662,21;;;;;;;;;;
30.01.2019;18 - 19;565,98;607,15;607,15;607,15;607,15;631,33;553,65;607,15;607,15;550,93;550,93;544,23;544,23;519,47;;631,33;;631,33;;631,33;;;;;;;;;;
30.01.2019;19 - 20;549,19;561,81;561,81;561,81;561,81;561,81;561,81;561,81;561,81;528,6;549,28;534,33;534,33;510,44;;561,81;;561,81;;561,81;;;;;;;;;;
30.01.2019;20 - 21;523,07;528,31;528,31;528,31;528,31;528,31;485,68;528,31;528,31;521,61;528,31;528,31;528,31;509,18;;528,31;;528,31;;528,31;;;;;;;;;;
30.01.2019;21 - 22;518,6;522,68;522,68;522,68;522,68;522,68;518,11;522,68;522,68;518,11;522,68;522,68;522,68;508,11;;522,68;;522,68;;522,68;;;;;;;;;;
30.01.2019;22 - 23;504,33;504,81;504,81;504,81;504,81;504,81;504,81;504,81;504,81;504,81;504,81;504,81;504,81;504,81;;504,81;;504,81;;504,81;;;;;;;;;;
30.01.2019;23 - 00;492,77;493,84;493,84;493,84;493,84;493,84;455;455;493,84;493,84;493,84;493,84;493,84;493,84;;493,84;;493,84;;493,84;;;;;;;;;;
31.01.2019;00 - 01;495,14;494,95;494,95;494,95;494,95;494,95;457,78;457,78;494,95;494,95;494,95;494,95;494,95;494,95;;494,95;;494,95;;494,95;;;;;;;;;;
31.01.2019;01 - 02;490,39;490,58;490,58;490,58;490,58;490,58;441,28;441,28;490,58;490,58;490,58;490,58;490,58;490,58;;490,58;;490,58;;490,58;;;;;;;;;;
31.01.2019;02 - 03;489,61;489,81;489,81;489,81;489,81;489,81;440,89;440,89;489,81;489,81;489,81;489,81;489,81;489,81;;489,81;;489,81;;489,81;;;;;;;;;;
31.01.2019;03 - 04;491,07;490,29;490,29;490,29;490,29;490,29;454,38;454,38;490,29;490,29;490,29;490,29;490,29;490,29;;490,29;;490,29;;490,29;;;;;;;;;;
31.01.2019;04 - 05;493,98;494,17;494,17;494,17;494,17;494,17;437,5;437,5;494,17;494,17;494,17;494,17;494,17;494,17;;494,17;;494,17;;494,17;;;;;;;;;;
31.01.2019;05 - 06;523,29;521,64;521,64;521,64;521,64;530,28;472,63;521,64;521,64;521,64;521,64;521,64;521,64;521,64;;530,28;;530,28;;521,64;;;;;;;;;;
31.01.2019;06 - 07;546,68;556,67;556,67;556,67;556,67;592,58;556,67;556,67;543,38;530,76;543,38;556,67;556,67;556,67;;592,58;;592,58;;592,58;;;;;;;;;;
31.01.2019;07 - 08;594,13;659,93;659,93;670,32;670,32;670,32;581,91;670,32;670,32;544,93;544,93;659,93;659,93;659,93;;670,32;;670,32;;670,32;;;;;;;;;;
31.01.2019;08 - 09;594,52;613,16;613,16;679,93;679,93;679,93;547,26;679,93;679,93;547,26;547,26;613,16;613,16;613,16;;679,93;;679,93;;679,93;;;;;;;;;;
31.01.2019;09 - 10;591,13;647,03;647,03;654,3;654,3;668,76;546,58;654,3;654,3;546,58;546,58;647,03;647,03;647,03;;668,76;;668,76;;668,76;;;;;;;;;;
31.01.2019;10 - 11;586,86;622,67;622,67;637,9;637,9;668,76;546,19;637,9;637,9;546,19;546,19;622,67;622,67;622,67;;668,76;;668,76;;668,76;;;;;;;;;;
31.01.2019;11 - 12;579,77;596,95;596,95;596,95;643,53;668,86;544,35;643,53;596,95;544,35;544,35;596,95;596,95;596,95;;668,86;;668,86;;668,86;;;;;;;;;;
31.01.2019;12 - 13;569,39;577,05;577,05;577,05;632,86;669,15;544,25;632,86;577,05;544,25;544,25;577,05;577,05;577,05;;669,15;;669,15;;669,15;;;;;;;;;;
31.01.2019;13 - 14;563,37;555,51;555,51;555,51;627,23;675,17;545,71;627,23;555,51;545,71;545,71;555,51;555,51;555,51;;675,17;;675,17;;675,17;;;;;;;;;;
31.01.2019;14 - 15;556,87;552,21;552,21;552,21;626,65;655,27;544,35;626,65;552,21;544,35;544,35;552,21;552,21;552,21;;655,27;;655,27;;655,27;;;;;;;;;;
31.01.2019;15 - 16;556,87;552,4;552,4;552,4;626,65;662,46;542,7;626,65;552,4;542,7;542,7;552,4;552,4;552,4;;662,46;;662,46;;662,46;;;;;;;;;;
31.01.2019;16 - 17;575,79;573,46;573,46;573,46;618,98;668,96;547,94;618,98;573,46;547,94;547,94;573,46;573,46;573,46;;668,96;;668,96;;668,96;;;;;;;;;;
31.01.2019;17 - 18;595,2;584,91;584,91;584,91;647,12;679,63;556,19;647,12;584,91;556,19;556,19;584,91;584,91;584,91;;679,63;;679,63;;679,63;;;;;;;;;;
31.01.2019;18 - 19;577,34;559,97;559,97;559,97;634,41;669,25;552,6;634,41;559,97;552,6;552,6;559,97;559,97;559,97;;669,25;;669,25;;669,25;;;;;;;;;;
31.01.2019;19 - 20;551,14;547,16;547,16;547,16;549,01;549,01;547,16;549,01;547,16;547,16;547,16;547,16;547,16;547,16;;549,01;;549,01;;549,01;;;;;;;;;;
31.01.2019;20 - 21;541,53;540,37;540,37;540,37;540,37;540,37;540,37;540,37;540,37;537,75;540,37;540,37;540,37;540,37;;540,37;;540,37;;540,37;;;;;;;;;;
31.01.2019;21 - 22;526,78;526,78;526,78;526,78;526,78;526,78;524,16;526,78;526,78;526,78;526,78;526,78;526,78;526,78;;526,78;;526,78;;526,78;;;;;;;;;;
31.01.2019;22 - 23;511,74;510,67;510,67;510,67;510,67;510,67;510,67;510,67;510,67;510,67;510,67;510,67;510,67;510,67;;510,67;;510,67;;510,67;;;;;;;;;;
31.01.2019;23 - 00;500,38;499,41;499,41;499,41;499,41;499,41;499,41;499,41;499,41;499,41;499,41;499,41;499,41;499,41;;499,41;;499,41;;499,41;;;;;;;;;;
01.02.2019;00 - 01;497,27;495,63;495,63;495,63;495,63;495,63;495,63;495,63;495,63;495,63;495,63;495,63;495,63;495,63;;495,63;;495,63;;495,63;;;;;;;;;;
01.02.2019;01 - 02;488,96;487,51;487,51;487,51;487,51;487,51;487,51;487,51;487,51;487,51;487,51;487,51;487,51;487,51;;487,51;;487,51;;487,51;;;;;;;;;;
01.02.2019;02 - 03;484,42;483,26;483,26;483,26;483,26;483,26;483,26;483,26;483,26;483,26;483,26;483,26;483,26;483,26;;483,26;;483,26;;483,26;;;;;;;;;;
01.02.2019;03 - 04;485,29;483,94;483,94;483,94;483,94;483,94;483,94;483,94;483,94;483,94;483,94;483,94;483,94;483,94;;483,94;;483,94;;483,94;;;;;;;;;;
01.02.2019;04 - 05;491,38;489,93;489,93;489,93;489,93;489,93;489,93;489,93;489,93;489,93;489,93;489,93;489,93;489,93;;489,93;;489,93;;489,93;;;;;;;;;;
01.02.2019;05 - 06;508,77;507,7;507,7;507,7;507,7;507,7;507,7;507,7;507,7;507,7;507,7;507,7;507,7;507,7;;507,7;;507,7;;507,7;;;;;;;;;;
01.02.2019;06 - 07;523,74;521,42;521,42;521,42;521,42;570,88;521,42;521,42;521,42;521,42;521,42;521,42;521,42;521,42;;570,88;;570,88;;570,88;;;;;;;;;;
01.02.2019;07 - 08;537,36;534,07;534,07;534,07;534,07;614,44;534,07;534,07;534,07;534,07;534,07;534,07;534,07;534,07;;614,44;;614,44;;614,44;;;;;;;;;;
01.02.2019;08 - 09;557,64;547,31;547,31;547,31;547,31;627;547,31;547,31;547,31;547,31;547,31;547,31;547,31;547,31;;627;;627;;627;;;;;;;;;;
01.02.2019;09 - 10;548,18;540,26;540,26;540,26;540,26;643,71;540,26;540,26;540,26;540,26;540,26;540,26;540,26;540,26;;643,71;;643,71;;643,71;;;;;;;;;;
01.02.2019;10 - 11;543,35;539,87;539,87;539,87;539,87;627,67;536,2;539,87;539,87;536,2;539,87;539,87;539,87;539,87;;627,67;;627,67;;627,67;;;;;;;;;;
01.02.2019;11 - 12;547,79;546,05;546,05;546,05;546,05;546,05;546,05;546,05;546,05;546,05;546,05;546,05;546,05;546,05;;546,05;;546,05;;546,05;;;;;;;;;;
01.02.2019;12 - 13;542,77;541,41;541,41;541,41;541,41;541,41;541,41;541,41;541,41;541,41;541,41;541,41;541,41;541,41;;541,41;;541,41;;541,41;;;;;;;;;;
01.02.2019;13 - 14;538,52;537,45;537,45;537,45;537,45;537,45;537,45;537,45;537,45;537,45;537,45;537,45;537,45;537,45;;537,45;;537,45;;537,45;;;;;;;;;;
01.02.2019;14 - 15;541,61;537,65;537,65;537,65;537,65;592,32;537,65;537,65;537,65;537,65;537,65;537,65;537,65;537,65;;592,32;;592,32;;592,32;;;;;;;;;;
01.02.2019;15 - 16;540,64;536,97;536,97;536,97;536,97;588,26;536,97;536,97;536,97;536,97;536,97;536,97;536,97;536,97;;588,26;;588,26;;588,26;;;;;;;;;;
01.02.2019;16 - 17;548,85;541,13;541,13;541,13;602,46;614,92;541,13;602,46;541,13;541,13;541,13;541,13;541,13;541,13;;614,92;;614,92;;614,92;;;;;;;;;;
01.02.2019;17 - 18;560,73;549,53;549,53;549,53;637,33;637,33;549,53;637,33;549,53;549,53;549,53;549,53;549,53;549,53;;637,33;;637,33;;637,33;;;;;;;;;;
01.02.2019;18 - 19;549,63;543,64;543,64;543,64;627,48;627,48;543,64;627,48;543,64;543,64;543,64;543,64;543,64;543,64;;627,48;;627,48;;627,48;;;;;;;;;;
01.02.2019;19 - 20;533,11;532,05;532,05;532,05;532,05;532,05;532,05;532,05;532,05;532,05;532,05;532,05;532,05;532,05;;532,05;;532,05;;532,05;;;;;;;;;;
01.02.2019;20 - 21;523,83;523,35;523,35;523,35;523,35;523,35;523,35;523,35;523,35;523,35;523,35;523,35;523,35;523,35;;523,35;;523,35;;523,35;;;;;;;;;;
01.02.2019;21 - 22;522,29;521,52;521,52;521,52;521,52;521,52;521,52;521,52;521,52;521,52;521,52;521,52;521,52;521,52;;521,52;;521,52;;521,52;;;;;;;;;;
01.02.2019;22 - 23;510,21;509,15;509,15;509,15;509,15;509,15;509,15;509,15;509,15;509,15;509,15;509,15;509,15;509,15;;509,15;;509,15;;509,15;;;;;;;;;;
01.02.2019;23 - 00;492,73;491,86;491,86;491,86;491,86;491,86;491,86;491,86;491,86;491,86;491,86;491,86;491,86;491,86;;491,86;;491,86;;491,86;;;;;;;;;;
02.02.2019;00 - 01;483,82;483,82;483,82;483,82;483,82;483,82;483,82;483,82;483,82;483,82;483,82;483,82;483,82;483,82;;483,82;;483,82;;483,82;;;;;;;;;;
02.02.2019;01 - 02;470,87;470,58;470,58;470,58;470,58;470,58;470,58;470,58;471,16;471,16;471,16;470,58;470,58;470,58;;470,58;;470,58;;470,58;;;;;;;;;;
02.02.2019;02 - 03;468,06;465,06;465,06;465,06;465,06;465,06;465,06;465,06;470,29;470,29;470,29;465,06;465,06;465,06;;465,06;;465,06;;465,06;;;;;;;;;;
02.02.2019;03 - 04;467,68;464,58;464,58;464,58;464,58;464,58;464,58;464,58;469,71;469,71;469,71;464,58;464,58;464,58;;464,58;;464,58;;464,58;;;;;;;;;;
02.02.2019;04 - 05;469,22;468,93;468,93;468,93;468,93;468,93;468,93;468,93;469,8;469,8;469,8;468,93;468,93;468,93;;468,93;;468,93;;468,93;;;;;;;;;;
02.02.2019;05 - 06;474,44;474,44;474,44;474,44;474,44;474,44;474,44;474,44;474,44;474,44;474,44;474,44;474,44;474,44;;474,44;;474,44;;474,44;;;;;;;;;;
02.02.2019;06 - 07;475,8;475,8;475,8;475,8;475,8;475,8;475,8;475,8;475,8;475,8;475,8;475,8;475,8;475,8;;475,8;;475,8;;475,8;;;;;;;;;;
02.02.2019;07 - 08;480,15;480,34;480,34;480,34;480,34;480,34;461;480,34;480,34;480,34;480,34;480,34;480,34;480,34;;480,34;;480,34;;480,34;;;;;;;;;;
02.02.2019;08 - 09;497,74;497,65;497,65;497,65;497,65;497,65;497,65;497,65;497,65;497,65;497,65;497,65;497,65;497,65;;497,65;;497,65;;497,65;;;;;;;;;;
02.02.2019;09 - 10;517,28;515,15;515,15;515,15;515,15;515,15;534,49;534,49;515,15;515,15;515,15;515,15;515,15;515,15;;515,15;;515,15;;515,15;;;;;;;;;;
02.02.2019;10 - 11;523,17;523,08;523,08;523,08;523,08;523,08;523,08;523,08;523,08;523,08;523,08;523,08;523,08;523,08;;523,08;;523,08;;523,08;;;;;;;;;;
02.02.2019;11 - 12;520,95;520,85;520,85;520,85;520,85;520,85;520,85;520,85;520,85;520,85;520,85;520,85;520,85;520,85;;520,85;;520,85;;520,85;;;;;;;;;;
02.02.2019;12 - 13;519,5;516,89;516,89;516,89;516,89;516,89;542,22;524,72;516,89;516,89;516,89;516,89;516,89;516,89;;516,89;;516,89;;516,89;;;;;;;;;;
02.02.2019;13 - 14;503,93;504,13;504,13;504,13;504,13;504,13;486,63;504,13;504,13;504,13;504,13;504,13;504,13;504,13;;504,13;;504,13;;504,13;;;;;;;;;;
02.02.2019;14 - 15;492,81;492,81;492,81;492,81;492,81;492,81;484,89;492,81;492,81;492,81;492,81;492,81;492,81;492,81;;492,81;;492,81;;492,81;;;;;;;;;;
02.02.2019;15 - 16;493,39;493,59;493,59;493,59;493,59;493,59;483,53;493,59;493,59;493,59;493,59;493,59;493,59;493,59;;493,59;;493,59;;493,59;;;;;;;;;;
02.02.2019;16 - 17;504,22;504,61;504,61;504,61;504,61;504,61;477,54;504,61;504,61;504,61;504,61;504,61;504,61;504,61;;504,61;;504,61;;504,61;;;;;;;;;;
02.02.2019;17 - 18;526,07;522,69;522,69;522,69;522,69;522,69;549,76;522,69;522,69;522,69;522,69;522,69;522,69;522,69;;522,69;;522,69;;522,69;;;;;;;;;;
02.02.2019;18 - 19;534,1;531,59;531,59;531,59;531,59;531,59;541,74;541,74;531,59;531,59;531,59;531,59;531,59;531,59;;531,59;;531,59;;531,59;;;;;;;;;;
02.02.2019;19 - 20;516,31;515,15;515,15;515,15;515,15;515,15;527,81;515,83;515,15;515,15;515,15;515,15;515,15;515,15;;515,15;;515,15;;515,15;;;;;;;;;;
02.02.2019;20 - 21;498,42;499,49;499,49;499,49;499,49;499,49;487,59;499,49;499,49;499,49;499,49;499,49;499,49;499,49;;499,49;;499,49;;499,49;;;;;;;;;;
02.02.2019;21 - 22;482,08;482,47;482,47;482,47;482,47;482,47;481,79;482,47;482,47;482,47;482,47;482,47;482,47;482,47;;482,47;;482,47;;482,47;;;;;;;;;;
02.02.2019;22 - 23;478,02;478,21;478,21;478,21;478,21;478,21;478,21;478,21;478,21;478,21;478,21;478,21;478,21;478,21;;478,21;;478,21;;478,21;;;;;;;;;;
02.02.2019;23 - 00;470,09;464,48;464,48;464,48;464,48;464,48;464,48;464,48;476,09;476,09;476,09;464,48;464,48;464,48;;464,48;;464,48;;464,48;;;;;;;;;;
03.02.2019;00 - 01;469,25;469,06;469,06;469,06;469,06;469,06;469,06;469,06;470,51;470,51;470,51;469,06;469,06;469,06;;469,06;;469,06;;469,06;;;;;;;;;;
03.02.2019;01 - 02;464,51;459,87;459,87;459,87;459,87;459,87;459,87;459,87;468,48;468,48;468,48;459,87;459,87;459,87;;459,87;;459,87;;459,87;;;;;;;;;;
03.02.2019;02 - 03;461,51;455,52;455,52;455,52;455,52;455,52;455,52;455,52;467,61;467,61;467,61;455,52;455,52;455,52;;455,52;;455,52;;455,52;;;;;;;;;;
03.02.2019;03 - 04;458,52;452,04;452,04;452,04;452,04;452,04;452,04;452,04;466,83;466,83;466,83;452,04;452,04;452,04;;452,04;;452,04;;452,04;;;;;;;;;;
03.02.2019;04 - 05;460,84;455,71;455,71;455,71;455,71;455,71;455,71;455,71;466,74;466,74;466,74;455,71;455,71;455,71;;455,71;;455,71;;455,71;;;;;;;;;;
03.02.2019;05 - 06;463,26;458,32;458,32;458,32;458,32;458,32;458,32;458,32;467,9;467,9;467,9;458,32;458,32;458,32;;458,32;;458,32;;458,32;;;;;;;;;;
03.02.2019;06 - 07;467,22;463,55;463,55;463,55;463,55;463,55;463,55;463,55;470,22;470,22;470,22;463,55;463,55;463,55;;463,55;;463,55;;463,55;;;;;;;;;;
03.02.2019;07 - 08;468,48;467,51;467,51;467,51;467,51;467,51;467,51;467,51;469,54;469,54;469,54;467,51;467,51;467,51;;467,51;;467,51;;467,51;;;;;;;;;;
03.02.2019;08 - 09;472,64;472,83;472,83;472,83;472,83;472,83;472,83;472,83;472,83;472,83;472,83;472,83;472,83;472,83;;472,83;;472,83;;472,83;;;;;;;;;;
03.02.2019;09 - 10;482,02;482,21;482,21;482,21;482,21;482,21;482,21;482,21;482,21;482,21;482,21;482,21;482,21;482,21;;482,21;;482,21;;482,21;;;;;;;;;;
03.02.2019;10 - 11;488,59;488,79;488,79;488,79;488,79;488,79;488,79;488,79;488,79;488,79;488,79;488,79;488,79;488,79;;488,79;;488,79;;488,79;;;;;;;;;;
03.02.2019;11 - 12;494,11;494,3;494,3;494,3;494,3;494,3;494,3;494,3;494,3;494,3;494,3;494,3;494,3;494,3;;494,3;;494,3;;494,3;;;;;;;;;;
03.02.2019;12 - 13;490,63;490,63;490,63;490,63;490,63;490,63;490,63;490,63;490,63;490,63;490,63;490,63;490,63;490,63;;490,63;;490,63;;490,63;;;;;;;;;;
03.02.2019;13 - 14;487,72;487,72;487,72;487,72;487,72;487,72;487,72;487,72;487,72;487,72;487,72;487,72;487,72;487,72;;487,72;;487,72;;487,72;;;;;;;;;;
03.02.2019;14 - 15;486,27;486,27;486,27;486,27;486,27;486,27;486,27;486,27;486,27;486,27;486,27;486,27;486,27;486,27;;486,27;;486,27;;486,27;;;;;;;;;;
03.02.2019;15 - 16;489,17;489,17;489,17;489,17;489,17;489,17;489,17;489,17;489,17;489,17;489,17;489,17;489,17;489,17;;489,17;;489,17;;489,17;;;;;;;;;;
03.02.2019;16 - 17;498,85;499,14;499,14;499,14;499,14;499,14;445,65;499,14;499,14;499,14;499,14;499,14;499,14;499,14;;499,14;;499,14;;499,14;;;;;;;;;;
03.02.2019;17 - 18;514,8;516,74;516,74;516,74;516,74;516,74;502,33;516,74;516,74;516,74;516,74;516,74;516,74;516,74;;516,74;;516,74;;516,74;;;;;;;;;;
03.02.2019;18 - 19;535,11;535,02;535,02;535,02;535,02;535,02;575,83;561,42;535,02;535,02;535,02;535,02;535,02;535,02;;535,02;;535,02;;535,02;;;;;;;;;;
03.02.2019;19 - 20;533,37;533,28;533,28;533,28;533,28;533,28;560,36;560,36;533,28;533,28;533,28;533,28;533,28;533,28;;533,28;;533,28;;533,28;;;;;;;;;;
03.02.2019;20 - 21;518,19;516,25;516,25;516,25;516,25;516,25;528,92;528,92;516,25;516,25;516,25;516,25;516,25;516,25;;516,25;;516,25;;516,25;;;;;;;;;;
03.02.2019;21 - 22;502,33;502,33;502,33;502,33;502,33;502,33;502,33;502,33;502,33;502,33;502,33;502,33;502,33;502,33;;502,33;;502,33;;502,33;;;;;;;;;;
03.02.2019;22 - 23;493,62;493,62;493,62;493,62;493,62;493,62;493,62;493,62;493,62;493,62;493,62;493,62;493,62;493,62;;493,62;;493,62;;493,62;;;;;;;;;;
03.02.2019;23 - 00;478,34;478,34;478,34;478,34;478,34;478,34;465,67;478,34;478,34;478,34;478,34;478,34;478,34;478,34;;478,34;;478,34;;478,34;;;;;;;;;;
04.02.2019;00 - 01;485,31;485,31;485,31;485,31;485,31;485,31;485,31;485,31;485,31;485,31;485,31;485,31;485,31;485,31;;485,31;;485,31;;485,31;;;;;;;;;;
04.02.2019;01 - 02;484,05;484,05;484,05;484,05;484,05;484,05;484,05;484,05;484,05;484,05;484,05;484,05;484,05;484,05;;484,05;;484,05;;484,05;;;;;;;;;;
04.02.2019;02 - 03;481,82;481,82;481,82;481,82;481,82;481,82;481,82;481,82;481,82;481,82;481,82;481,82;481,82;481,82;;481,82;;481,82;;481,82;;;;;;;;;;
